author,title,link,year
Chris Bryan,Meetingvis: Visual narratives to assist in recalling meeting context and content,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:IjCSPb-OGe4C,2018
Chris Bryan,TalkTraces: Real-time capture and visualization of verbal content in meetings,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:WF5omc3nYNoC,2019
Chris Bryan,"Promptaid: Prompt exploration, perturbation, testing and iteration using visual analytics for large language models",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:eq2jaN3J8jMC,2023
Chris Bryan,"Chartstory: Automated partitioning, layout, and captioning of charts into comic-style narratives",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:UxriW0iASnsC,2021
Chris Bryan,Conceptexplainer: Interactive explanation for deep neural networks from a concept perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:5Ul4iDaHHb8C,2022
Chris Bryan,Graphprotector: A visual interface for employing and assessing multiple privacy preserving graph algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:Y0pCki6q_DkC,2018
Chris Bryan,Dqi: Measuring data quality in nlp,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:UebtZRa9Y70C,2020
Chris Bryan,Why? why not? when? visual explanations of agent behavior in reinforcement learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:uWQEDVKXjbEC,2021
Chris Bryan,Chart Constellations: Effective Chart Summarization for Collaborative and Multi‐User Analyses,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:Tyk-4Ss8FVUC,2018
Chris Bryan,Integrating predictive analytics into a spatiotemporal epidemic simulation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:d1gkVwhDpl0C,2015
Chris Bryan,Privacy preserving visualization for social network data with ontology information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:qjMakFHDy7sC,2017
Chris Bryan,Towards a hybrid agent-based model for mosquito borne disease,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:u5HHmVD_uO8C,2014
Chris Bryan,Our evaluation metric needs an update to encourage generalization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:hqOjcs7Dif8C,2020
Chris Bryan,Analyzing gaze behavior for text-embellished narrative visualizations under different task scenarios,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:P5F9QuxV20EC,2020
Chris Bryan,Synteny explorer: an interactive visualization application for teaching genome evolution,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:9yKSN-GCB0IC,2016
Chris Bryan,Image or information? examining the nature and impact of visualization perceptual classification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:wbdj-CoPYUoC,2023
Chris Bryan,"PromptAid: Visual Prompt Exploration, Perturbation, Testing and Iteration for Large Language Models",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:tkaPQYYpVKoC,2025
Chris Bryan,Pmu tracker: A visualization platform for epicentric event propagation analysis in the power grid,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:8AbLer7MMksC,2022
Chris Bryan,Umbra: a visual analysis approach for defense construction against inference attacks on sensitive information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Y73FwSkAAAAJ&citation_for_view=Y73FwSkAAAAJ:nb7KW1ujOQ8C,2020
Dimitri Bertsekas,Nonlinear programming,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:u-x6o8ySG0sC,1999
Dimitri Bertsekas,Dynamic programming and optimal control,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:d1gkVwhDpl0C,1995
Dimitri Bertsekas,Data networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:u5HHmVD_uO8C,1987
Dimitri Bertsekas,Parallel and distributed computation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:9yKSN-GCB0IC,1989
Dimitri Bertsekas,Neuro-dynamic programming,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:VnuxuLaQPLMC,2025
Dimitri Bertsekas,Constrained optimization and Lagrange multiplier methods,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:qjMakFHDy7sC,2014
Dimitri Bertsekas,Introduction to linear optimization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:YFjsv_pBGBYC,1997
Dimitri Bertsekas,Dynamic programming: deterministic and stochastic models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:w2UhwfzvF0QC,1987
Dimitri Bertsekas,On the Douglas—Rachford splitting method and the proximal point algorithm for maximal monotone operators,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:Y0pCki6q_DkC,1992
Dimitri Bertsekas,Convex analysis and optimization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:zYLM7Y9cAGgC,2003
Dimitri Bertsekas,Stochastic optimal control: the discrete-time case,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:IjCSPb-OGe4C,1996
Dimitri Bertsekas,Distributed asynchronous deterministic and stochastic gradient optimization algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:Tyk-4Ss8FVUC,2003
Dimitri Bertsekas,Introduction to Probability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:LkGwnXOMwfcC,2002
Dimitri Bertsekas,Network optimization: continuous and discrete models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:YsMSGLbcyi4C,1998
Dimitri Bertsekas,Convex optimization theory,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:2P1L_qKh6hAC,2009
Dimitri Bertsekas,Reinforcement learning and optimal control,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:T8_be82Iz5gC,2019
Dimitri Bertsekas,Approximate dynamic programming,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:q09DtPQ_434C,2018
Dimitri Bertsekas,Convex optimization algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:ghEM2AJqZyQC,2015
Dimitri Bertsekas,Recursive state estimation for a set-membership description of uncertainty,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:eQOLeE2rZwMC,2003
Dimitri Bertsekas,Projected Newton methods for optimization problems with simple constraints,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VUmcVOAAAAAJ&citation_for_view=VUmcVOAAAAAJ:WF5omc3nYNoC,1982
Douglas Montgomery,Design and analysis of experiments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:Dmoar05iI2YC,2017
Douglas Montgomery,Response surface methodology: process and product optimization using designed experiments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:-f6ydRqryjwC,2016
Douglas Montgomery,Introduction to statistical quality control,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:_n8fIOMweQoC,2020
Douglas Montgomery,Introduction to linear regression analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:9yKSN-GCB0IC,2021
Douglas Montgomery,Introduction to time series analysis and forecasting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:Zph67rFs4hoC,2015
Douglas Montgomery,Engineering statistics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:Tyk-4Ss8FVUC,2009
Douglas Montgomery,Probability and statistics in engineering,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:UeHWp8X0CEIC,2008
Douglas Montgomery,Forecasting and time series analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:zYLM7Y9cAGgC,1990
Douglas Montgomery,"Operations research in production planning, scheduling, and inventory control",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:djft3U1LymYC,1974
Douglas Montgomery,Generalized linear models: with applications in engineering and the sciences,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:W7OEmFMy1HYC,2012
Douglas Montgomery,Estatística aplicada e probabilidade para engenheiros,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:WF5omc3nYNoC,2009
Douglas Montgomery,Probabilidad y estadística aplicadas a la ingeniería,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:eQOLeE2rZwMC,1996
Douglas Montgomery,Introdução Ao Controle Estatístico Da Qualidade .,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:_FxGoFyzp5QC,2000
Douglas Montgomery,A review of multivariate control charts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:YsMSGLbcyi4C,1995
Douglas Montgomery,Response surface methodology: a retrospective and literature survey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:5nxA0vEk-isC,2004
Douglas Montgomery,Research issues and ideas in statistical process control,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:Zh0EY9V9P6UC,1999
Douglas Montgomery,Some statistical process control methods for autocorrelated data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:Y0pCki6q_DkC,1991
Douglas Montgomery,Control estadístico de la calidad,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:3fE2CSJIrl8C,2004
Douglas Montgomery,Using control charts to monitor process and product quality profiles,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:roLk4NBRz8UC,2004
Douglas Montgomery,Design and analysis of experiments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=5PboKNAAAAAJ&citation_for_view=5PboKNAAAAAJ:_TjUWtciUekC,2001
Gail-Joon Ahn,Security and privacy challenges in cloud computing environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:Tyk-4Ss8FVUC,2010
Gail-Joon Ahn,Cooperative provable data possession for integrity verification in multicloud storage,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:bFI3QPDXJZMC,2012
Gail-Joon Ahn,Role-based authorization constraints specification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:u5HHmVD_uO8C,2000
Gail-Joon Ahn,Deep android malware detection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:F1b5ZUV5XREC,2017
Gail-Joon Ahn,Access control in collaborative systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:d1gkVwhDpl0C,2005
Gail-Joon Ahn,A rule-based framework for role-based delegation and revocation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:9yKSN-GCB0IC,2003
Gail-Joon Ahn,Role-based access control on the web,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:u-x6o8ySG0sC,2001
Gail-Joon Ahn,Dynamic audit services for outsourced storages in clouds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:KxtntwgDAa4C,2011
Gail-Joon Ahn,Dynamic audit services for integrity verification of outsourced storages in clouds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:_Qo2XoVZTnwC,2011
Gail-Joon Ahn,FLOWGUARD: Building robust firewalls for software-defined networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:i2xiXl-TujoC,2014
Gail-Joon Ahn,User agent to exercise privacy control management in a user-centric identity management system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:5Ul4iDaHHb8C,2016
Gail-Joon Ahn,Multiparty access control for online social networks: model and mechanisms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:dshw04ExmUIC,2012
Gail-Joon Ahn,Policy-driven security management for fog computing: Preliminary framework and a case study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:YohjEiUPhakC,2014
Gail-Joon Ahn,User agent to exercise privacy control management in a user-centric identity management system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:QyXJ3EUuO1IC,2014
Gail-Joon Ahn,Detecting and resolving firewall policy anomalies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:70eg2SAEIzsC,2012
Gail-Joon Ahn,Behind closed doors: measurement and analysis of CryptoLocker ransoms in Bitcoin,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:9c2xU6iGI7YC,2016
Gail-Joon Ahn,Sunrise to sunset: Analyzing the end-to-end life cycle and effectiveness of phishing attacks at scale,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:sA9dB-pw3HoC,2020
Gail-Joon Ahn,Securecloud: Towards a comprehensive security framework for cloud computing environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:4TOpqqG69KYC,2010
Gail-Joon Ahn,The RSL99 language for role-based separation of duty constraints,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:2osOgNQ5qMEC,1999
Gail-Joon Ahn,Uncovering the face of android ransomware: Characterization and real-time detection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dzO69sAAAAJ&citation_for_view=_dzO69sAAAAJ:WC23djZS0W4C,2017
George Runger,Deep convolutional neural networks for multi-modality isointense infant brain image segmentation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aCXwyCsAAAAJ&citation_for_view=aCXwyCsAAAAJ:ufrVoPGSRksC,2015
George Runger,A time series forest for classification and feature extraction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aCXwyCsAAAAJ&citation_for_view=aCXwyCsAAAAJ:2osOgNQ5qMEC,2013
George Runger,Interpreting tree ensembles with intrees,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aCXwyCsAAAAJ&citation_for_view=aCXwyCsAAAAJ:WF5omc3nYNoC,2019
George Runger,Gene selection with guided regularized random forest,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aCXwyCsAAAAJ&citation_for_view=aCXwyCsAAAAJ:IjCSPb-OGe4C,2013
George Runger,Feature selection via regularized trees,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aCXwyCsAAAAJ&citation_for_view=aCXwyCsAAAAJ:d1gkVwhDpl0C,2012
George Runger,Bias of importance measures for multi-valued attributes and solutions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aCXwyCsAAAAJ&citation_for_view=aCXwyCsAAAAJ:u5HHmVD_uO8C,2011
